year,month,date,value
2014,5,1,130.68
2014,5,2,123.57
2014,5,3,120.8
2014,5,4,113.24
2014,5,5,69.16
2014,5,6,127.05
2014,5,7,134.5
2014,5,8,129.95
2014,5,9,141.8
2014,5,10,142.8
2014,5,11,124.1
2014,5,12,133.75
2014,5,13,128.45
2014,5,14,127.5
2014,5,15,140.71
2014,5,16,142.23
2014,5,17,137.88
2014,5,18,144.47
2014,5,19,146.23
2014,5,20,144.94
2014,5,21,144.95
2014,5,22,144.99
2014,5,23,140.94
2014,5,24,132.34
2014,5,25,91.84
2014,5,26,139.86
2014,5,27,131.91
2014,5,28,130.12
2014,5,29,136.3
2014,5,30,135.87
2014,5,31,131.55
2014,6,1,127.85
2014,6,2,136.58
2014,6,3,140.07
2014,6,4,145.12
2014,6,5,140.58
2014,6,6,139.38
2014,6,7,134.42
2014,6,8,135.09
2014,6,9,131.66
2014,6,10,136.01
2014,6,11,133.89
2014,6,12,131.38
2014,6,13,126.59
2014,6,14,85.64
2014,6,15,123.02
2014,6,16,95.2
2014,6,17,69.02
2014,6,18,86.3
2014,6,19,111.28
2014,6,20,121.82
2014,6,21,125.88
2014,6,22,129.76
2014,6,23,124.65
2014,6,24,126.83
2014,6,25,116.82
2014,6,26,125.51
2014,6,27,128.23
2014,6,28,107.06
2014,6,29,118.9
2014,6,30,104.34
2014,7,1,86.07
2014,7,2,116.75
2014,7,3,109.68
2014,7,4,90.27
2014,7,5,102.41
2014,7,6,32.39
2014,7,7,74.41
2014,7,8,128.12
2014,7,9,106.05
2014,7,10,106.32
2014,7,11,90.49
2014,7,12,67.3
2014,7,13,71.95
2014,7,14,99.28
2014,7,15,86.6
2014,7,16,102.09
2014,7,17,102.61
2014,7,18,40.95
2014,7,19,45.5
2014,7,20,42.86
2014,7,21,113.15
2014,7,22,113.91
2014,7,23,86.32
2014,7,24,93.2
2014,7,25,110.09
2014,7,26,108.95
2014,7,27,113.62
2014,7,28,91.27
2014,7,29,115.93
2014,7,30,113.48
2014,7,31,118.35
2014,8,1,129.18
2014,8,2,112.48
2014,8,3,83.31
2014,8,4,81.38
2014,8,5,128.95
2014,8,6,103.09
2014,8,7,87.63
2014,8,8,88.22
2014,8,9,108.46
2014,8,10,94.0
2014,8,11,115.12
2014,8,12,77.45
2014,8,13,90.35
2014,8,14,88.8
2014,8,15,71.96
2014,8,16,87.35
2014,8,17,109.33
2014,8,18,111.08
2014,8,19,111.38
2014,8,20,113.11
2014,8,21,101.96
2014,8,22,111.16
2014,8,23,122.45
2014,8,24,121.65
2014,8,25,121.73
2014,8,26,122.11
2014,8,27,107.74
2014,8,28,88.22
2014,8,29,124.57
2014,8,30,129.4
2014,8,31,120.88
2014,9,1,85.65
2014,9,2,101.13
2014,9,3,110.37
2014,9,4,69.86
2014,9,5,97.6
2014,9,6,81.47
2014,9,7,112.29
2014,9,8,113.18
2014,9,9,99.59
2014,9,10,90.88
2014,9,11,54.76
2014,9,12,39.71
2014,9,13,84.48
2014,9,14,105.82
2014,9,15,109.71
2014,9,16,107.12
2014,9,17,110.8
2014,9,18,113.16
2014,9,19,106.75
2014,9,20,67.77
2014,9,21,91.8
2014,9,22,96.98
2014,9,23,100.82
2014,9,24,103.27
2014,9,25,110.93
2014,9,26,107.35
2014,9,27,103.93
2014,9,28,99.83
2014,9,29,96.73
2014,9,30,92.65
2014,10,1,83.06
2014,10,2,103.46
2014,10,3,86.15
2014,10,4,80.55
2014,10,5,78.34
2014,10,6,85.8
2014,10,7,97.66
2014,10,8,99.38
2014,10,9,104.14
2014,10,10,108.35
2014,10,11,108.23
2014,10,12,107.98
2014,10,13,68.45
2014,10,14,18.48
2014,10,15,55.99
2014,10,16,89.4
2014,10,17,100.88
2014,10,18,99.91
2014,10,19,91.59
2014,10,20,85.54
2014,10,21,77.73
2014,10,22,76.66
2014,10,23,74.64
2014,10,24,79.33
2014,10,25,84.3
2014,10,26,84.77
2014,10,27,88.69
2014,10,28,68.44
2014,10,29,61.99
2014,10,30,66.34
2014,10,31,59.12
2014,11,1,49.88
2014,11,2,84.34
2014,11,3,81.98
2014,11,4,83.06
2014,11,5,67.66
2014,11,6,80.06
2014,11,7,76.63
2014,11,8,75.7
2014,11,9,71.55
2014,11,10,74.03
2014,11,11,74.91
2014,11,12,81.8
2014,11,13,74.77
2014,11,14,72.11
2014,11,15,75.73
2014,11,16,72.73
2014,11,17,73.14
2014,11,18,72.71
2014,11,19,70.47
2014,11,20,69.88
2014,11,21,65.2
2014,11,22,67.58
2014,11,23,68.18
2014,11,24,74.52
2014,11,25,69.83
2014,11,26,69.23
2014,11,27,62.47
2014,11,28,62.38
2014,11,29,67.01
2014,11,30,68.41
2014,12,1,71.45
2014,12,2,65.52
2014,12,3,60.58
2014,12,4,52.67
2014,12,5,48.89
2014,12,6,60.71
2014,12,7,64.49
2014,12,8,49.27
2014,12,9,40.71
2014,12,10,53.51
2014,12,11,71.29
2014,12,12,67.73
2014,12,13,10.4
2014,12,14,50.76
2014,12,15,36.91
2014,12,16,71.02
2014,12,17,67.66
2014,12,18,58.04
2014,12,19,35.7
2014,12,20,37.38
2014,12,21,38.2
2014,12,22,22.93
2014,12,23,55.52
2014,12,24,59.44
2014,12,25,63.24
2014,12,26,29.99
2014,12,27,33.86
2014,12,28,47.58
2014,12,29,37.66
2014,12,30,24.88
2014,12,31,59.27
2015,1,1,23.67
2015,1,2,13.48
2015,1,3,30.23
2015,1,4,46.6
2015,1,5,47.79
2015,1,6,50.6
2015,1,7,32.27
2015,1,8,45.62
2015,1,9,45.01
2015,1,10,23.25
2015,1,11,27.73
2015,1,12,64.48
2015,1,13,60.46
2015,1,14,35.14
2015,1,15,44.19
2015,1,16,18.84
2015,1,17,31.62
2015,1,18,26.4
2015,1,19,26.38
2015,1,20,38.63
2015,1,21,49.23
2015,1,22,14.51
2015,1,23,68.71
2015,1,24,65.77
2015,1,25,41.26
2015,1,26,52.98
2015,1,27,55.73
2015,1,28,56.75
2015,1,29,51.62
2015,1,30,77.1
2015,1,31,78.84
2015,2,1,68.93
2015,2,2,68.36
2015,2,3,55.78
2015,2,4,67.48
2015,2,5,69.92
2015,2,6,69.86
2015,2,7,67.16
2015,2,8,50.47
2015,2,9,76.65
2015,2,10,92.65
2015,2,11,87.45
2015,2,12,78.72
2015,2,13,83.84
2015,2,14,82.33
2015,2,15,75.66
2015,2,16,61.3
2015,2,17,74.12
2015,2,18,68.78
2015,2,19,71.28
2015,2,20,74.78
2015,2,21,96.59
2015,2,22,98.29
2015,2,23,91.3
2015,2,24,83.67
2015,2,25,64.1
2015,2,26,71.02
2015,2,27,83.43
2015,2,28,92.17
2015,3,1,12.59
2015,3,2,40.38
2015,3,3,69.37
2015,3,4,108.04
2015,3,5,111.81
2015,3,6,109.77
2015,3,7,112.08
2015,3,8,97.23
2015,3,9,108.73
2015,3,10,116.23
2015,3,11,115.7
2015,3,12,108.36
2015,3,13,91.81
2015,3,14,101.09
2015,3,15,53.76
2015,3,16,108.52
2015,3,17,117.49
2015,3,18,117.14
2015,3,19,117.77
2015,3,20,119.17
2015,3,21,119.34
2015,3,22,120.38
2015,3,23,121.28
2015,3,24,118.17
2015,3,25,112.38
2015,3,26,115.37
2015,3,27,108.9
2015,3,28,123.71
2015,3,29,94.67
2015,3,30,47.35
2015,3,31,121.97
2015,4,1,121.58
2015,4,2,124.03
2015,4,3,102.41
2015,4,4,83.3
2015,4,5,123.67
2015,4,6,136.75
2015,4,7,86.21
2015,4,8,127.48
2015,4,9,137.85
2015,4,10,135.26
2015,4,11,136.16
2015,4,12,45.94
2015,4,13,43.28
2015,4,14,98.38
2015,4,15,71.43
2015,4,16,121.3
2015,4,17,127.47
2015,4,18,130.03
2015,4,19,130.79
2015,4,20,121.8
2015,4,21,121.26
2015,4,22,137.44
2015,4,23,132.58
2015,4,24,127.41
2015,4,25,117.71
2015,4,26,112.04
2015,4,27,119.9
2015,4,28,126.81
2015,4,29,132.46
2015,4,30,123.77
2015,5,1,131.02
2015,5,2,128.02
2015,5,3,140.32
2015,5,4,140.17
2015,5,5,139.51
2015,5,6,129.95
2015,5,7,124.65
2015,5,8,126.84
2015,5,9,116.48
2015,5,10,131.32
2015,5,11,128.87
2015,5,12,112.85
2015,5,13,82.91
2015,5,14,103.3
2015,5,15,135.41
2015,5,16,105.95
2015,5,17,140.01
2015,5,18,128.53
2015,5,19,130.23
2015,5,20,136.2
2015,5,21,143.86
2015,5,22,142.9
2015,5,23,129.73
2015,5,24,135.8
2015,5,25,124.66
2015,5,26,130.84
2015,5,27,136.07
2015,5,28,135.73
2015,5,29,136.32
2015,5,30,139.74
2015,5,31,136.79
2015,6,1,127.88
2015,6,2,123.42
2015,6,3,138.67
2015,6,4,82.33
2015,6,5,133.99
2015,6,6,139.86
2015,6,7,142.32
2015,6,8,139.83
2015,6,9,136.48
2015,6,10,134.64
2015,6,11,126.86
2015,6,12,130.35
2015,6,13,106.79
2015,6,14,119.5
2015,6,15,130.42
2015,6,16,114.1
2015,6,17,129.41
2015,6,18,126.02
2015,6,19,131.02
2015,6,20,127.57
2015,6,21,145.43
2015,6,22,143.29
2015,6,23,144.55
2015,6,24,120.62
2015,6,25,70.48
2015,6,26,121.84
2015,6,27,128.12
2015,6,28,113.16
2015,6,29,29.25
2015,6,30,52.38
2015,7,1,86.87
2015,7,2,110.52
2015,7,3,123.94
2015,7,4,123.29
2015,7,5,97.79
2015,7,6,43.77
2015,7,7,88.44
2015,7,8,115.77
2015,7,9,128.41
2015,7,10,92.15
2015,7,11,60.96
2015,7,12,58.59
2015,7,13,112.34
2015,7,14,120.08
2015,7,15,114.45
2015,7,16,37.06
2015,7,17,110.02
2015,7,18,111.34
2015,7,19,122.73
2015,7,20,121.41
2015,7,21,134.97
2015,7,22,115.05
2015,7,23,110.78
2015,7,24,105.9
2015,7,25,95.75
2015,7,26,123.51
2015,7,27,137.2
2015,7,28,136.4
2015,7,29,125.84
2015,7,30,99.48
2015,7,31,68.06
2015,8,1,77.54
2015,8,2,107.81
2015,8,3,130.83
2015,8,4,112.87
2015,8,5,104.61
2015,8,6,91.96
2015,8,7,65.12
2015,8,8,78.27
2015,8,9,104.47
2015,8,10,111.4
2015,8,11,53.75
2015,8,12,121.8
2015,8,13,109.26
2015,8,14,109.26
2015,8,15,98.01
2015,8,16,58.84
2015,8,17,74.34
2015,8,18,70.2
2015,8,19,103.47
2015,8,20,92.55
2015,8,21,100.67
2015,8,22,74.44
2015,8,23,91.77
2015,8,24,96.2
2015,8,25,114.69
2015,8,26,98.34
2015,8,27,83.8
2015,8,28,95.15
2015,8,29,103.59
2015,8,30,115.41
2015,8,31,112.18
2015,9,1,114.55
2015,9,2,107.2
2015,9,3,102.18
2015,9,4,110.05
2015,9,5,110.46
2015,9,6,120.51
2015,9,7,122.66
2015,9,8,118.2
2015,9,9,118.68
2015,9,10,114.93
2015,9,11,82.78
2015,9,12,74.47
2015,9,13,106.8
2015,9,14,102.35
2015,9,15,89.84
2015,9,16,105.23
2015,9,17,85.81
2015,9,18,102.07
2015,9,19,112.79
2015,9,20,80.16
2015,9,21,84.84
2015,9,22,100.2
2015,9,23,104.53
2015,9,24,112.71
2015,9,25,108.82
2015,9,26,108.55
2015,9,27,101.68
2015,9,28,102.13
2015,9,29,103.73
2015,9,30,107.06
2015,10,1,106.26
2015,10,2,106.71
2015,10,3,111.6
2015,10,4,103.65
2015,10,5,99.52
2015,10,6,96.81
2015,10,7,102.13
2015,10,8,106.62
2015,10,9,101.07
2015,10,10,97.24
2015,10,11,91.54
2015,10,12,79.49
2015,10,13,82.56
2015,10,14,91.98
2015,10,15,82.73
2015,10,16,85.11
2015,10,17,74.14
2015,10,18,73.77
2015,10,19,78.25
2015,10,20,72.93
2015,10,21,84.23
2015,10,22,87.85
2015,10,23,91.73
2015,10,24,90.14
2015,10,25,80.73
2015,10,26,76.2
2015,10,27,84.92
2015,10,28,26.02
2015,10,29,53.41
2015,10,30,81.54
2015,10,31,91.09
2015,11,1,90.0
2015,11,2,89.61
2015,11,3,82.14
2015,11,4,60.2
2015,11,5,53.75
2015,11,6,76.06
2015,11,7,73.18
2015,11,8,65.2
2015,11,9,66.91
2015,11,10,70.77
2015,11,11,69.67
2015,11,12,79.37
2015,11,13,73.06
2015,11,14,64.76
2015,11,15,58.94
2015,11,16,62.41
2015,11,17,64.08
2015,11,18,76.87
2015,11,19,63.48
2015,11,20,60.3
2015,11,21,62.04
2015,11,22,61.31
2015,11,23,66.9
2015,11,24,66.76
2015,11,25,67.22
2015,11,26,60.01
2015,11,27,45.41
2015,11,28,34.05
2015,11,29,45.54
2015,11,30,56.98
2015,12,1,58.69
2015,12,2,55.01
2015,12,3,50.4
2015,12,4,54.26
2015,12,5,46.95
2015,12,6,40.23
2015,12,7,40.48
2015,12,8,42.98
2015,12,9,45.52
2015,12,10,57.91
2015,12,11,37.16
2015,12,12,37.95
2015,12,13,45.04
2015,12,14,42.03
2015,12,15,50.8
2015,12,16,48.4
2015,12,17,48.5
2015,12,18,52.41
2015,12,19,62.66
2015,12,20,55.84
2015,12,21,52.25
2015,12,22,48.35
2015,12,23,49.98
2015,12,24,53.96
2015,12,25,65.83
2015,12,26,64.07
2015,12,27,58.45
2015,12,28,63.21
2015,12,29,64.49
2015,12,30,55.34
2015,12,31,62.12
2016,1,1,75.91
2016,1,2,68.37
2016,1,3,58.67
2016,1,4,50.0
2016,1,5,54.53
2016,1,6,52.05
2016,1,7,47.3
2016,1,8,50.34
2016,1,9,66.79
2016,1,10,65.95
2016,1,11,56.9
2016,1,12,53.66
2016,1,13,52.42
2016,1,14,51.66
2016,1,15,49.18
2016,1,16,41.83
2016,1,17,45.04
2016,1,18,55.57
2016,1,19,9.74
2016,1,20,59.59
2016,1,21,29.07
2016,1,22,56.58
2016,1,23,54.99
2016,1,24,56.62
2016,1,25,62.81
2016,1,26,59.34
2016,1,27,63.17
2016,1,28,62.86
2016,1,29,56.08
2016,1,30,60.92
2016,1,31,71.0
2016,2,1,72.73
2016,2,2,83.94
2016,2,3,86.02
2016,2,4,78.23
2016,2,5,76.45
2016,2,6,57.83
2016,2,7,41.2
2016,2,8,59.11
2016,2,9,68.8
2016,2,10,75.27
2016,2,11,73.63
2016,2,12,88.28
2016,2,13,84.02
2016,2,14,86.32
2016,2,15,86.7
2016,2,16,66.54
2016,2,17,82.05
2016,2,18,93.97
2016,2,19,94.06
2016,2,20,34.59
2016,2,21,77.23
2016,2,22,102.48
2016,2,23,100.33
2016,2,24,93.7
2016,2,25,89.98
2016,2,26,87.11
2016,2,27,77.6
2016,2,28,80.85
2016,2,29,86.04
2016,3,1,95.55
2016,3,2,95.28
2016,3,3,94.66
2016,3,4,99.3
2016,3,5,87.59
2016,3,6,89.02
2016,3,7,102.16
2016,3,8,99.93
2016,3,9,104.91
2016,3,10,109.45
2016,3,11,104.03
2016,3,12,105.06
2016,3,13,84.7
2016,3,14,85.72
2016,3,15,103.49
2016,3,16,118.32
2016,3,17,112.08
2016,3,18,96.33
2016,3,19,116.44
2016,3,20,113.11
2016,3,21,123.21
2016,3,22,125.68
2016,3,23,121.48
2016,3,24,114.58
2016,3,25,107.73
2016,3,26,101.24
2016,3,27,57.34
2016,3,28,117.37
2016,3,29,118.54
2016,3,30,102.35
2016,3,31,114.7
2016,4,1,107.84
2016,4,2,118.59
2016,4,3,103.95
2016,4,4,104.73
2016,4,5,124.92
2016,4,6,103.32
2016,4,7,87.38
2016,4,8,132.38
2016,4,9,133.98
2016,4,10,126.5
2016,4,11,124.97
2016,4,12,131.51
2016,4,13,132.3
2016,4,14,136.99
2016,4,15,127.21
2016,4,16,123.15
2016,4,17,97.75
2016,4,18,117.7
2016,4,19,101.1
2016,4,20,121.99
2016,4,21,133.14
2016,4,22,131.97
2016,4,23,131.86
2016,4,24,137.65
2016,4,25,123.76
2016,4,26,114.64
2016,4,27,112.13
2016,4,28,122.08
2016,4,29,124.11
2016,4,30,114.54
2016,5,1,109.84
2016,5,2,115.52
2016,5,3,110.61
2016,5,4,117.41
2016,5,5,126.85
2016,5,6,106.13
2016,5,7,123.7
2016,5,8,102.6
2016,5,9,93.23
2016,5,10,81.71
2016,5,11,83.29
2016,5,12,128.62
2016,5,13,119.27
2016,5,14,129.99
2016,5,15,134.07
2016,5,16,142.88
2016,5,17,141.24
2016,5,18,144.29
2016,5,19,134.74
2016,5,20,121.11
2016,5,21,126.16
2016,5,22,127.73
2016,5,23,106.15
2016,5,24,125.3
2016,5,25,116.21
2016,5,26,133.14
2016,5,27,124.55
2016,5,28,128.41
2016,5,29,108.95
2016,5,30,124.09
2016,5,31,131.98
2016,6,1,121.37
2016,6,2,119.14
2016,6,3,119.55
2016,6,4,104.63
2016,6,5,114.21
2016,6,6,107.46
2016,6,7,120.25
2016,6,8,126.66
2016,6,9,130.7
2016,6,10,127.48
2016,6,11,128.48
2016,6,12,121.68
2016,6,13,121.86
2016,6,14,122.71
2016,6,15,84.61
2016,6,16,105.98
2016,6,17,112.65
2016,6,18,109.12
2016,6,19,135.97
2016,6,20,90.43
2016,6,21,55.88
2016,6,22,63.66
2016,6,23,116.2
2016,6,24,90.22
2016,6,25,91.92
2016,6,26,100.93
2016,6,27,97.77
2016,6,28,116.94
2016,6,29,132.34
2016,6,30,113.27
2016,7,1,57.83
2016,7,2,28.73
2016,7,3,87.22
2016,7,4,85.66
2016,7,5,82.84
2016,7,6,96.05
2016,7,7,111.63
2016,7,8,91.41
2016,7,9,125.32
2016,7,10,125.76
2016,7,11,105.04
2016,7,12,110.98
2016,7,13,110.09
2016,7,14,104.98
2016,7,15,79.82
2016,7,16,73.69
2016,7,17,50.11
2016,7,18,57.26
2016,7,19,85.4
2016,7,20,99.86
2016,7,21,97.82
2016,7,22,31.52
2016,7,23,64.28
2016,7,24,94.83
2016,7,25,86.73
2016,7,26,60.05
2016,7,27,92.9
2016,7,28,82.93
2016,7,29,39.41
2016,7,30,84.97
2016,7,31,88.2
2016,8,1,76.08
2016,8,2,119.26
2016,8,3,136.93
2016,8,4,142.01
2016,8,5,134.52
2016,8,6,117.98
2016,8,7,128.16
2016,8,8,103.61
2016,8,9,90.37
2016,8,10,66.78
2016,8,11,101.59
2016,8,12,111.31
2016,8,13,111.88
2016,8,14,88.05
2016,8,15,61.1
2016,8,16,89.79
2016,8,17,91.09
2016,8,18,108.51
2016,8,19,100.16
2016,8,20,120.27
2016,8,21,131.12
2016,8,22,90.77
2016,8,23,103.48
2016,8,24,104.86
2016,8,25,116.59
2016,8,26,93.98
2016,8,27,134.7
2016,8,28,125.25
2016,8,29,111.37
2016,8,30,91.35
2016,8,31,107.51
2016,9,1,108.25
2016,9,2,97.07
2016,9,3,110.01
2016,9,4,102.84
2016,9,5,110.47
2016,9,6,100.45
2016,9,7,89.91
2016,9,8,87.36
2016,9,9,91.16
2016,9,10,91.98
2016,9,11,92.32
2016,9,12,80.46
2016,9,13,50.6
2016,9,14,103.05
2016,9,15,101.3
2016,9,16,107.73
2016,9,17,78.77
2016,9,18,82.94
2016,9,19,89.39
2016,9,20,95.84
2016,9,21,87.76
2016,9,22,89.29
2016,9,23,83.49
2016,9,24,101.32
2016,9,25,97.14
2016,9,26,90.0
2016,9,27,105.18
2016,9,28,103.02
2016,9,29,98.24
2016,9,30,104.62
2016,10,1,98.93
2016,10,2,103.84
2016,10,3,103.05
2016,10,4,79.32
2016,10,5,68.47
2016,10,6,67.13
2016,10,7,99.04
2016,10,8,75.0
2016,10,9,89.18
2016,10,10,93.11
2016,10,11,93.57
2016,10,12,97.93
2016,10,13,98.56
2016,10,14,94.09
2016,10,15,89.74
2016,10,16,84.84
2016,10,17,84.98
2016,10,18,87.76
2016,10,19,94.1
2016,10,20,85.05
2016,10,21,86.48
2016,10,22,86.33
2016,10,23,80.66
2016,10,24,82.41
2016,10,25,82.32
2016,10,26,85.42
2016,10,27,88.67
2016,10,28,83.18
2016,10,29,72.94
2016,10,30,73.95
2016,10,31,78.09
2016,11,1,83.13
2016,11,2,84.34
2016,11,3,82.07
2016,11,4,81.52
2016,11,5,65.88
2016,11,6,70.23
2016,11,7,62.95
2016,11,8,66.81
2016,11,9,71.63
2016,11,10,68.2
2016,11,11,68.14
2016,11,12,75.97
2016,11,13,80.32
2016,11,14,74.44
2016,11,15,66.88
2016,11,16,71.56
2016,11,17,72.84
2016,11,18,67.77
2016,11,19,62.0
2016,11,20,58.45
2016,11,21,67.66
2016,11,22,68.9
2016,11,23,72.05
2016,11,24,67.55
2016,11,25,73.41
2016,11,26,68.94
2016,11,27,60.53
2016,11,28,66.23
2016,11,29,52.76
2016,11,30,61.42
2016,12,1,61.7
2016,12,2,60.44
2016,12,3,42.83
2016,12,4,40.28
2016,12,5,40.38
2016,12,6,35.66
2016,12,7,35.27
2016,12,8,42.2
2016,12,9,52.15
2016,12,10,39.87
2016,12,11,42.56
2016,12,12,35.31
2016,12,13,50.19
2016,12,14,56.91
2016,12,15,60.56
2016,12,16,48.78
2016,12,17,58.62
2016,12,18,67.79
2016,12,19,68.7
2016,12,20,63.17
2016,12,21,60.61
2016,12,22,44.81
2016,12,23,56.47
2016,12,24,57.61
2016,12,25,46.12
2016,12,26,52.83
2016,12,27,61.15
2016,12,28,39.87
2016,12,29,24.04
2016,12,30,37.93
2016,12,31,52.52
2017,1,1,49.99
2017,1,2,43.16
2017,1,3,49.11
2017,1,4,45.13
2017,1,5,46.93
2017,1,6,31.52
2017,1,7,45.66
2017,1,8,41.78
2017,1,9,56.95
2017,1,10,70.06
2017,1,11,72.48
2017,1,12,67.06
2017,1,13,63.45
2017,1,14,65.1
2017,1,15,67.45
2017,1,16,64.08
2017,1,17,44.77
2017,1,18,49.37
2017,1,19,65.49
2017,1,20,79.98
2017,1,21,70.45
2017,1,22,60.57
2017,1,23,71.23
2017,1,24,75.46
2017,1,25,73.66
2017,1,26,70.65
2017,1,27,37.58
2017,1,28,75.84
2017,1,29,46.62
2017,1,30,59.31
2017,1,31,61.36
2017,2,1,68.46
2017,2,2,72.44
2017,2,3,70.37
2017,2,4,64.84
2017,2,5,73.68
2017,2,6,72.99
2017,2,7,90.18
2017,2,8,82.18
2017,2,9,83.74
2017,2,10,90.52
2017,2,11,86.97
2017,2,12,79.57
2017,2,13,80.9
2017,2,14,90.45
2017,2,15,83.65
2017,2,16,76.48
2017,2,17,70.9
2017,2,18,81.25
2017,2,19,80.53
2017,2,20,90.05
2017,2,21,92.97
2017,2,22,97.32
2017,2,23,104.96
2017,2,24,107.52
2017,2,25,102.12
2017,2,26,102.46
2017,2,27,101.99
2017,2,28,103.56
2017,3,1,99.77
2017,3,2,89.24
2017,3,3,100.65
2017,3,4,98.52
2017,3,5,109.6
2017,3,6,113.32
2017,3,7,105.59
2017,3,8,84.2
2017,3,9,94.04
2017,3,10,27.43
2017,3,11,94.62
2017,3,12,110.39
2017,3,13,115.1
2017,3,14,109.7
2017,3,15,112.06
2017,3,16,110.11
2017,3,17,111.79
2017,3,18,117.64
2017,3,19,86.77
2017,3,20,112.73
2017,3,21,115.2
2017,3,22,113.91
2017,3,23,108.2
2017,3,24,108.37
2017,3,25,125.91
2017,3,26,121.83
2017,3,27,116.37
2017,3,28,111.79
2017,3,29,116.56
2017,3,30,123.4
2017,3,31,122.11
2017,4,1,126.42
2017,4,2,125.04
2017,4,3,127.64
2017,4,4,124.23
2017,4,5,113.65
2017,4,6,99.98
2017,4,7,111.91
2017,4,8,112.68
2017,4,9,135.19
2017,4,10,137.84
2017,4,11,132.38
2017,4,12,128.16
2017,4,13,125.57
2017,4,14,113.91
2017,4,15,118.22
2017,4,16,122.23
2017,4,17,118.89
2017,4,18,113.75
2017,4,19,105.56
2017,4,20,114.84
2017,4,21,107.78
2017,4,22,111.09
2017,4,23,115.52
2017,4,24,125.12
2017,4,25,140.76
2017,4,26,135.84
2017,4,27,131.6
2017,4,28,129.77
2017,4,29,129.81
2017,4,30,122.99
2017,5,1,128.71
2017,5,2,140.95
2017,5,3,103.21
2017,5,4,124.88
2017,5,5,132.41
2017,5,6,135.66
2017,5,7,128.83
2017,5,8,127.34
2017,5,9,117.52
2017,5,10,127.41
2017,5,11,132.52
2017,5,12,124.84
2017,5,13,129.94
2017,5,14,134.49
2017,5,15,137.56
2017,5,16,132.41
2017,5,17,86.16
2017,5,18,136.23
2017,5,19,113.31
2017,5,20,131.75
2017,5,21,132.4
2017,5,22,127.95
2017,5,23,117.23
2017,5,24,132.29
2017,5,25,124.91
2017,5,26,117.62
2017,5,27,124.33
2017,5,28,86.16
2017,5,29,99.69
2017,5,30,99.41
2017,5,31,124.52
2017,6,1,111.66
2017,6,2,138.3
2017,6,3,135.8
2017,6,4,131.02
2017,6,5,114.49
2017,6,6,103.16
2017,6,7,77.16
2017,6,8,115.16
2017,6,9,136.6
2017,6,10,136.79
2017,6,11,121.66
2017,6,12,141.12
2017,6,13,136.16
2017,6,14,126.18
2017,6,15,131.63
2017,6,16,91.14
2017,6,17,128.36
2017,6,18,118.42
2017,6,19,111.94
2017,6,20,85.41
2017,6,21,114.65
2017,6,22,126.21
2017,6,23,113.79
2017,6,24,116.12
2017,6,25,123.98
2017,6,26,131.21
2017,6,27,126.51
2017,6,28,121.66
2017,6,29,76.38
2017,6,30,104.37
2017,7,1,63.31
2017,7,2,83.91
2017,7,3,92.2
2017,7,4,54.48
2017,7,5,35.3
2017,7,6,46.22
2017,7,7,62.73
2017,7,8,105.42
2017,7,9,46.93
2017,7,10,22.66
2017,7,11,46.95
2017,7,12,100.01
2017,7,13,108.64
2017,7,14,117.66
2017,7,15,84.66
2017,7,16,128.48
2017,7,17,61.1
2017,7,18,134.78
2017,7,19,129.73
2017,7,20,137.76
2017,7,21,99.8
2017,7,22,97.17
2017,7,23,98.59
2017,7,24,97.7
2017,7,25,87.47
2017,7,26,115.02
2017,7,27,118.18
2017,7,28,96.05
2017,7,29,86.06
2017,7,30,64.4
2017,7,31,96.63
2017,8,1,90.37
2017,8,2,52.85
2017,8,3,76.9
2017,8,4,81.02
2017,8,5,89.45
2017,8,6,107.38
2017,8,7,73.56
2017,8,8,75.06
2017,8,9,62.1
2017,8,10,43.84
2017,8,11,74.1
2017,8,12,73.57
2017,8,13,63.59
2017,8,14,66.84
2017,8,15,82.09
2017,8,16,92.34
2017,8,17,87.53
2017,8,18,88.18
2017,8,19,102.83
2017,8,20,114.66
2017,8,21,103.67
2017,8,22,93.83
2017,8,23,33.63
2017,8,24,116.03
2017,8,25,101.37
2017,8,26,45.99
2017,8,27,32.22
2017,8,28,78.95
2017,8,29,106.86
2017,8,30,102.0
2017,8,31,101.16
2017,9,1,90.96
2017,9,2,93.51
2017,9,3,99.27
2017,9,4,119.62
2017,9,5,111.66
2017,9,6,117.81
2017,9,7,109.36
2017,9,8,105.94
2017,9,9,114.12
2017,9,10,108.37
2017,9,11,107.12
2017,9,12,109.63
2017,9,13,107.11
2017,9,14,90.27
2017,9,15,77.38
2017,9,16,95.08
2017,9,17,110.1
2017,9,18,71.47
2017,9,19,116.16
2017,9,20,113.85
2017,9,21,44.38
2017,9,22,54.23
2017,9,23,66.65
2017,9,24,72.99
2017,9,25,93.52
2017,9,26,94.26
2017,9,27,99.45
2017,9,28,94.64
2017,9,29,88.87
2017,9,30,87.17
2017,10,1,78.43
2017,10,2,86.23
2017,10,3,81.27
2017,10,4,84.41
2017,10,5,99.69
2017,10,6,104.23
2017,10,7,98.36
2017,10,8,94.85
2017,10,9,102.7
2017,10,10,95.98
2017,10,11,102.97
2017,10,12,90.97
2017,10,13,86.66
2017,10,14,91.09
2017,10,15,90.39
2017,10,16,89.34
2017,10,17,82.41
2017,10,18,82.95
2017,10,19,98.1
2017,10,20,93.85
2017,10,21,84.77
2017,10,22,83.06
2017,10,23,84.86
